,text
10075,accusation
10076,devastation
10077,meanness
10078,scorn
10079,defiance
10080,misery
10081,annoyance
10082,scowl
10083,disgust
10084,aggravation
10085,anger
10086,betrayal
10087,apathy
10088,enmity
10089,abject
10090,hostility
10091,distrust
10092,unbridled
10093,sorrow
10094,disgusted
10095,spite
10096,deplorable
10097,detest
10098,unease
10099,contemptuous
10100,disappointment
10101,sneer
10102,fear
10103,malice
10104,weariness
10105,greed
10106,contempt
10107,cigar
10108,heater
10109,flame
10110,steam
10111,burner
10112,sizzling
10113,heat
10114,fire
10115,flaring
10116,warm
10117,ashtray
10118,molten
10119,lighter
10120,campfire
10121,blaze
10122,inflame
10123,melting
10124,melt
10125,coal
10126,bomb
10127,crackle
10128,burning
10129,reignite
10130,explodes
10131,fiery
10132,ash
10133,hydrant
10134,emit
10135,furnace
10136,searing
10137,oil
10138,torch
10139,crackling
10140,smoke
10141,lava
10142,boiling
10143,firecracker
10144,inferno
10145,broil
10146,overheat
10147,heating
10148,firewood
10149,fireman
10150,fireplace
10151,inflamed
10152,scorched
10153,scorching
10154,candle
10155,spark
10156,burn
10157,douse
10158,extinguisher
10159,charred
10160,flickering
10161,wildfire
10162,flaming
10163,burnt
10164,gunpowder
10165,brighter
10166,hot
10167,hotter
10168,engulf
10169,sizzle
10170,overheated
10171,bonfire
10172,flammable
10173,combustion
10174,blazing
10175,explosive
10176,ablaze
10177,blistering
10178,engulfed
10179,flare
10180,explosion
10181,flicker
10182,emanate
10183,ignite
10184,light
10185,fireball
10186,eruption
10187,extinguish
10188,warmth
10189,afire
10190,temperature
10191,attach
10192,sheath
10193,gear
10194,shelving
10195,blade
10196,gizmo
10197,machinery
10198,knife
10199,cog
10200,supply
10201,wrench
10202,handheld
10203,drilling
10204,crate
10205,machete
10206,sharpen
10207,detonate
10208,gadget
10209,launcher
10210,flashlight
10211,transmitter
10212,sewing
10213,scissors
10214,hatchet
10215,mechanism
10216,metal
10217,blueprint
10218,rig
10219,ax
10220,equip
10221,sledgehammer
10222,tool
10223,lever
10224,cutter
10225,contraption
10226,computer
10227,furnace
10228,butcher
10229,device
10230,defibrillator
10231,wire
10232,wield
10233,armory
10234,keyboard
10235,rod
10236,locked
10237,hardware
10238,precision
10239,screwdriver
10240,scalpel
10241,hack
10242,machine
10243,weapon
10244,casing
10245,cutting
10246,claw
10247,welding
10248,rotor
10249,9mm
10250,belt
10251,latch
10252,axe
10253,stabbing
10254,hammer
10255,equipment
10256,surgical
10257,laser
10258,trusty
10259,manually
10260,mechanic
10261,razor
10262,rung
10263,disconnect
10264,caller
10265,vibration
10266,cell
10267,automated
10268,calling
10269,message
10270,vibrating
10271,charging
10272,digit
10273,beep
10274,service
10275,incoming
10276,loudspeaker
10277,screen
10278,phone
10279,earful
10280,respond
10281,communicator
10282,dispatcher
10283,switch
10284,device
10285,signal
10286,receptionist
10287,dialing
10288,listen
10289,hello
10290,contact
10291,receiver
10292,talk
10293,911
10294,ringing
10295,mobile
10296,answered
10297,number
10298,dial
10299,ring
10300,beeper
10301,call
10302,hotline
10303,cellphone
10304,unlock
10305,speaker
10306,button
10307,rang
10308,text
10309,telephone
10310,hear
10311,answer
10312,cordless
10313,blocked
10314,operator
10315,jingle
10316,texts
10317,handset
10318,speak
10319,messaging
10320,ringer
10321,cellular
10322,industry
10323,significant
10324,promote
10325,percentage
10326,amount
10327,gain
10328,monetary
10329,prosperity
10330,thrive
10331,bet
10332,achieve
10333,surplus
10334,innovation
10335,gambling
10336,prosperous
10337,renown
10338,privileged
10339,economy
10340,investor
10341,acquire
10342,achievement
10343,profit
10344,reliance
10345,commitment
10346,exceed
10347,succeed
10348,conquer
10349,amass
10350,pension
10351,substantial
10352,consumer
10353,inheritance
10354,fundraising
10355,trade
10356,equality
10357,wealthy
10358,currency
10359,motivation
10360,credibility
10361,dowry
10362,negotiation
10363,beneficial
10364,conquest
10365,retain
10366,benefit
10367,restore
10368,redeem
10369,payment
10370,boost
10371,winner
10372,freedom
10373,privilege
10374,compensation
10375,trading
10376,earnings
10377,potential
10378,nobility
10379,bonus
10380,fortunate
10381,reward
10382,paycheck
10383,accomplishment
10384,expansion
10385,gamble
10386,prize
10387,influential
10388,obtain
10389,unify
10390,funding
10391,ownership
10392,successful
10393,appeal
10394,endorsement
10395,greed
10396,discount
10397,excellence
10398,surpass
10399,invest
10400,hissing
10401,drumming
10402,scuffling
10403,rustling
10404,drumbeat
10405,scratching
10406,rhythmic
10407,mumbling
10408,gunshot
10409,whispering
10410,whistling
10411,wailing
10412,rumble
10413,louder
10414,thumping
10415,incessant
10416,moaning
10417,grumbling
10418,sounded
10419,thump
10420,staccato
10421,squealing
10422,gurgle
10423,monotone
10424,giggling
10425,raucous
10426,blaring
10427,pitched
10428,screaming
10429,crescendo
10430,crunching
10431,hear
10432,baritone
10433,crackle
10434,murmurs
10435,groaning
10436,shrill
10437,blasting
10438,chanting
10439,howling
10440,thunder
10441,reverberate
10442,vibration
10443,monotonous
10444,booming
10445,gruff
10446,screeching
10447,audible
10448,resonate
10449,decibel
10450,buzzing
10451,shriek
10452,thud
10453,pounding
10454,loud
10455,scream
10456,chattering
10457,noisily
10458,bellowing
10459,hammering
10460,slapping
10461,snoring
10462,symphony
10463,squeaky
10464,bark
10465,ringing
10466,slamming
10467,rattle
10468,rattling
10469,echoed
10470,resounding
10471,muffled
10472,clamor
10473,boom
10474,thundering
10475,hum
10476,creaking
10477,banging
10478,pitch
10479,rumbling
10480,whimper
10481,voiced
10482,amplify
10483,shout
10484,loudspeaker
10485,stomping
10486,ear
10487,clicking
10488,sound
10489,ruckus
10490,commotion
10491,echoing
10492,voice
10493,resonant
10494,thunderous
10495,melodic
10496,shrieking
10497,footsteps
10498,deafening
10499,gunfire
10500,roaring
10501,gasping
10502,growling
10503,tapping
10504,barking
10505,wail
10506,static
10507,beeping
10508,panting
10509,loudly
10510,clapping
10511,music
10512,clanging
10513,hushed
10514,strident
10515,melody
10516,snapping
10517,sounding
10518,yelling
10519,volume
10520,clatter
10521,explosion
10522,smacking
10523,noise
10524,howl
10525,ring
10526,speaker
10527,whirring
10528,echo
10529,shouting
10530,roar
10531,popping
10532,humming
10533,raspy
10534,severe
10535,slash
10536,fatally
10537,infected
10538,affect
10539,sting
10540,apart
10541,ooze
10542,blister
10543,gash
10544,bruising
10545,wounded
10546,swell
10547,fractured
10548,scrape
10549,shatter
10550,injures
10551,limp
10552,inflame
10553,oozing
10554,shattered
10555,bone
10556,examine
10557,fall
10558,scab
10559,burning
10560,beating
10561,bandage
10562,scratch
10563,pain
10564,soreness
10565,tendon
10566,stitch
10567,ligament
10568,bandaged
10569,infect
10570,injured
10571,breaking
10572,searing
10573,scarring
10574,worsen
10575,cause
10576,clot
10577,limping
10578,stung
10579,bleed
10580,stab
10581,sever
10582,recover
10583,heal
10584,broke
10585,stinging
10586,bleeding
10587,blood
10588,suffer
10589,wound
10590,cripple
10591,impact
10592,bloody
10593,bruise
10594,inflamed
10595,kick
10596,inflict
10597,injury
10598,irreparable
10599,flesh
10600,repair
10601,injure
10602,weaken
10603,burn
10604,hurt
10605,mend
10606,artery
10607,busted
10608,broken
10609,dislocated
10610,damaged
10611,unbearable
10612,painful
10613,stabbing
10614,hurting
10615,scar
10616,fracture
10617,itching
10618,ache
10619,excruciating
10620,accident
10621,swelling
10622,wince
10623,numb
10624,trauma
10625,severely
10626,infection
10627,rupture
10628,multiple
10629,swollen
10630,damaging
10631,bruised
10632,damage
10633,cut
10634,reopen
10635,concussion
10636,break
10637,sprain
10638,surgery
10639,fatal
10640,hemorrhage
10641,puncture
10642,lapping
10643,boat
10644,salt
10645,water
10646,mast
10647,wharf
10648,surf
10649,pier
10650,inlet
10651,vessel
10652,diver
10653,sank
10654,steamer
10655,pilot
10656,rower
10657,nautical
10658,rigging
10659,coastal
10660,gulf
10661,lighthouse
10662,fleet
10663,warship
10664,harbor
10665,underwater
10666,horizon
10667,sailor
10668,freshwater
10669,port
10670,downstream
10671,buoy
10672,voyage
10673,galley
10674,ferry
10675,pirate
10676,tether
10677,drown
10678,scuba
10679,reef
10680,fishing
10681,ship
10682,fish
10683,submarine
10684,lake
10685,afloat
10686,sailing
10687,boardwalk
10688,seaside
10689,beach
10690,balmy
10691,rudder
10692,raft
10693,canoe
10694,salty
10695,river
10696,tide
10697,sailboat
10698,flounder
10699,aboard
10700,floating
10701,shipwreck
10702,steer
10703,waterway
10704,sunset
10705,seawater
10706,fisherman
10707,boating
10708,rowing
10709,dolphin
10710,swim
10711,froth
10712,starboard
10713,upstream
10714,coastline
10715,diving
10716,land
10717,yacht
10718,sail
10719,cruise
10720,saltwater
10721,anchor
10722,coast
10723,seaman
10724,lagoon
10725,ocean
10726,island
10727,seashore
10728,hull
10729,float
10730,madness
10731,spat
10732,bitterness
10733,visceral
10734,angered
10735,indignation
10736,loathing
10737,agitation
10738,angry
10739,repressed
10740,disdain
10741,fury
10742,vehement
10743,outrage
10744,revulsion
10745,implacable
10746,brutality
10747,temper
10748,uncontrolled
10749,boil
10750,desperation
10751,animosity
10752,pent
10753,hateful
10754,vengeance
10755,savagery
10756,hysteria
10757,torrent
10758,hatred
10759,fiercely
10760,discontent
10761,bitter
10762,intimidation
10763,irritation
10764,venomous
10765,fiery
10766,twinge
10767,rage
10768,reproach
10769,displeasure
10770,snarling
10771,growl
10772,mistrust
10773,ferocious
10774,infuriate
10775,resentment
10776,fearsome
10777,menacing
10778,terror
10779,boiling
10780,ferocity
10781,rampage
10782,lunacy
10783,seething
10784,angrily
10785,emotion
10786,aggressiveness
10787,anguish
10788,frustration
10789,mockery
10790,menace
10791,enraged
10792,accusation
10793,fierce
10794,devastation
10795,vicious
10796,aggression
10797,unleash
10798,ruthlessness
10799,annoyance
10800,onslaught
10801,wrath
10802,disgust
10803,threaten
10804,anger
10805,snarl
10806,unrelenting
10807,betrayal
10808,cruelty
10809,uncontrollable
10810,hiss
10811,livid
10812,enmity
10813,intensity
10814,savage
10815,hostility
10816,ablaze
10817,unbridled
10818,fuming
10819,spite
10820,murderous
10821,vengeful
10822,darken
10823,bravado
10824,potent
10825,flare
10826,dissipate
10827,sneer
10828,malice
10829,unrestrained
10830,venom
10831,furious
10832,viciously
10833,contempt
10834,roar
10835,irate
10836,subject
10837,mutation
10838,component
10839,laboratory
10840,operation
10841,literacy
10842,development
10843,mutate
10844,engineer
10845,computer
10846,progress
10847,experimental
10848,dissect
10849,invention
10850,anthropology
10851,technology
10852,forensic
10853,evolutionary
10854,microscope
10855,evolve
10856,math
10857,documentation
10858,cloning
10859,mathematician
10860,geometry
10861,innovation
10862,engineering
10863,technological
10864,biologist
10865,pharmaceutical
10866,advancement
10867,forensics
10868,radiation
10869,genetics
10870,geology
10871,advanced
10872,library
10873,astronomy
10874,theory
10875,publish
10876,quantum
10877,chemist
10878,atom
10879,lecturer
10880,veterinary
10881,revise
10882,genetic
10883,biology
10884,formula
10885,textbook
10886,scientist
10887,robotics
10888,learning
10889,archeologist
10890,procedure
10891,doctorate
10892,database
10893,behavioral
10894,invent
10895,physicist
10896,study
10897,chemistry
10898,software
10899,inventor
10900,astronomer
10901,molecular
10902,analysis
10903,literary
10904,archaeologist
10905,prototype
10906,curriculum
10907,teacher
10908,research
10909,scientific
10910,testing
10911,experimentation
10912,hypothesis
10913,specimen
10914,extraterrestrial
10915,class
10916,project
10917,experiment
10918,anatomy
10919,discovery
10920,technician
10921,science
10922,researcher
10923,specialist
10924,lab
10925,discover
10926,physiology
10927,theoretical
10928,evolution
10929,sample
10930,program
10931,robot
10932,colleague
10933,applicant
10934,workplace
10935,tutor
10936,fax
10937,laboratory
10938,industry
10939,blueprint
10940,programming
10941,engineer
10942,spreadsheet
10943,computer
10944,boss
10945,assignment
10946,file
10947,executive
10948,briefcase
10949,electrician
10950,job
10951,equipment
10952,report
10953,workstation
10954,engineering
10955,attendance
10956,intern
10957,photography
10958,freelancer
10959,consultant
10960,reception
10961,laptop
10962,employment
10963,salary
10964,receptionist
10965,construction
10966,therapist
10967,principle
10968,insurance
10969,librarian
10970,appointment
10971,administration
10972,secretary
10973,planner
10974,schoolwork
10975,application
10976,agenda
10977,clerk
10978,assign
10979,psychologist
10980,online
10981,transcript
10982,paper
10983,scheduling
10984,dental
10985,assist
10986,conference
10987,boardroom
10988,work
10989,finance
10990,interview
10991,overtime
10992,school
10993,administrative
10994,lawyer
10995,programmer
10996,typewriter
10997,supervise
10998,working
10999,employer
11000,assistant
11001,assigned
11002,accountant
11003,teacher
11004,cleaning
11005,department
11006,document
11007,employee
11008,busy
11009,briefing
11010,consult
11011,desk
11012,desktop
11013,project
11014,schedule
11015,folder
11016,editor
11017,paycheck
11018,technician
11019,record
11020,promotion
11021,internship
11022,lab
11023,presentation
11024,office
11025,paperwork
11026,hire
11027,funding
11028,agency
11029,worker
11030,administrator
11031,program
11032,mechanic
11033,accounting
11034,marketing
11035,manager
11036,supervisor
11037,voluptuous
11038,slimming
11039,woman
11040,built
11041,attire
11042,spiky
11043,dress
11044,wearing
11045,flattering
11046,length
11047,stunning
11048,glamorous
11049,hair
11050,classy
11051,stylishly
11052,similar
11053,stocky
11054,blond
11055,curvy
11056,dashing
11057,boyish
11058,taller
11059,tanned
11060,scrawny
11061,scruffy
11062,blonde
11063,flawless
11064,outfit
11065,supermodel
11066,gorgeous
11067,nerdy
11068,chubby
11069,flashy
11070,description
11071,stature
11072,skinned
11073,athletic
11074,striking
11075,hairdo
11076,tan
11077,impressive
11078,quirky
11079,elegant
11080,fashionable
11081,buff
11082,cute
11083,brunette
11084,tall
11085,hairstyle
11086,unattractive
11087,lanky
11088,intimidating
11089,refined
11090,average
11091,pale
11092,strikingly
11093,complexion
11094,sophisticated
11095,shaggy
11096,physique
11097,slim
11098,attractive
11099,preppy
11100,fitted
11101,revealing
11102,pretty
11103,bulky
11104,trendy
11105,overweight
11106,appearance
11107,plain
11108,tallest
11109,curly
11110,figure
11111,dirty
11112,appealing
11113,edgy
11114,petite
11115,decent
11116,naturally
11117,gothic
11118,styled
11119,stunningly
11120,short
11121,dyed
11122,fancier
11123,bleached
11124,wavy
11125,stylish
11126,chic
11127,height
11128,haircut
11129,skinny
11130,handsome
11131,inheritance
11132,sale
11133,cost
11134,quality
11135,repayment
11136,bidding
11137,compensation
11138,purchase
11139,invest
11140,possession
11141,collector
11142,investor
11143,commodity
11144,rupee
11145,fund
11146,trade
11147,expensive
11148,shilling
11149,transaction
11150,reward
11151,wealth
11152,afford
11153,valuable
11154,wealthy
11155,finance
11156,broker
11157,percentage
11158,profitable
11159,premium
11160,fortune
11161,value
11162,amount
11163,attain
11164,luxury
11165,auction
11166,monthly
11167,bidder
11168,prize
11169,affordable
11170,sell
11171,buying
11172,benefit
11173,insurance
11174,price
11175,expense
11176,mortgage
11177,inexpensive
11178,costly
11179,financial
11180,treasury
11181,paid
11182,loan
11183,euro
11184,cent
11185,seller
11186,financially
11187,funding
11188,revenue
11189,cheque
11190,upgrade
11191,bargain
11192,voucher
11193,wage
11194,endorsement
11195,merchandise
11196,lucrative
11197,money
11198,dollar
11199,substantial
11200,cash
11201,pricey
11202,coupon
11203,bill
11204,pension
11205,pay
11206,burning
11207,lukewarm
11208,sizzle
11209,inviting
11210,overheated
11211,humidity
11212,glowing
11213,climate
11214,broil
11215,overheat
11216,heating
11217,warms
11218,insulation
11219,blazing
11220,fireplace
11221,thermostat
11222,fiery
11223,balmy
11224,radiator
11225,conserve
11226,thermal
11227,covering
11228,steam
11229,steaming
11230,heated
11231,refreshing
11232,heat
11233,fire
11234,outdoors
11235,scorching
11236,intensify
11237,emit
11238,jacket
11239,warm
11240,sauna
11241,air
11242,blanket
11243,spark
11244,blistering
11245,burn
11246,furnace
11247,boiler
11248,warming
11249,cozy
11250,searing
11251,magma
11252,cover
11253,boiling
11254,sensation
11255,fuel
11256,warmth
11257,flaming
11258,boil
11259,weather
11260,sun
11261,humid
11262,closeness
11263,simmer
11264,hot
11265,melted
11266,temperature
11267,hotter
11268,friction
11269,muggy
11270,radiate
11271,teenage
11272,spunky
11273,preteen
11274,grandchild
11275,teenager
11276,naive
11277,virgin
11278,young
11279,youth
11280,parent
11281,cute
11282,rambunctious
11283,son
11284,teen
11285,age
11286,teenaged
11287,chick
11288,boy
11289,kid
11290,baby
11291,boyfriend
11292,toddler
11293,behaved
11294,girl
11295,orphanage
11296,loving
11297,youngster
11298,grandkids
11299,sixteen
11300,redhead
11301,puberty
11302,child
11303,delinquent
11304,orphaned
11305,youthful
11306,adolescent
11307,stereotypical
11308,pretty
11309,immature
11310,pregnant
11311,fun
11312,rebellious
11313,schoolers
11314,madness
11315,unending
11316,failure
11317,bitterness
11318,unhappiness
11319,cynicism
11320,inexplicable
11321,strife
11322,unrequited
11323,depth
11324,darkness
11325,loathing
11326,feeling
11327,agitation
11328,void
11329,repressed
11330,stricken
11331,jealousy
11332,yearning
11333,discomfort
11334,endure
11335,suffering
11336,shameful
11337,dejected
11338,numbness
11339,empathy
11340,innocence
11341,solitude
